标题,介绍,点击量,网址链接,PageUrl
江淮重工CPC（D）25H内燃叉车,型号、规格液力传动CPCD25H机械传动CPC25H动力形式柴油额定载荷kg2500载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2580车体宽度mm1160总……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
厦工XG570-DT5B内燃平衡重式叉车,一、延续E系列外观风格 先进的外观设计理念E系列5-7吨平衡重式内燃叉车延续了E系列外观风格，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如完美比例的颜色搭配、配重的“……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
丰田5FD70内燃平衡重式叉车,型号5FD70发动机型号14Z-II柴油额定负载公斤7000负载中心毫米600全宽A毫米1995转弯半径（外侧）B毫米3400护顶架高C毫米2440至货叉垂直面的长度D毫米3585……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
大连叉车CPCD80平衡重式内燃叉车(8-10吨),……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
柳工CPCD30内燃平衡重式叉车,可靠： 传动系统采用带同步器的机械变速箱：同步器能使啮合的齿轮同步转动，在换档时避免齿轮撞击，尤其在前后换向时，可使换向平稳，爬坡性能更佳……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
美科斯FGL20T/FGL25T/FGL30T/FGL35T型内燃叉车,1. 进口国产多款发动机可选，动力强劲、经济性好;2. 简洁整齐的管路设计，软、硬管合理布局，减小了管路的压力;3. 整车采用先进的人机工程技术的设计，发动机全浮式减震装置，转向桥……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
合力H2000系列小轴距1.5-3吨平衡重式内燃叉车,1. 精确的设计定位 专为高密度仓储而设计，是中国唯一的小轴距叉车……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
斗山D18S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 881,http://zj.lmjx.net/detail_MTExODg=.html,http://zj.lmjx.net/zj_class_22_110_0_17.html
威盛CPCD90叉车,额定起重量： 9000kg 最大起升高度： 3000mm 载荷中心距： 600mm 发动机品牌： 东方红 发动机型号： LR6108 整机工作质量： 12100kg 自由起升高度：……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
中联重科FD20/25/30/35内燃平衡重式叉车,安全环保采用LED灯具，较传统车灯具有光效率高、环保无污染、节能、使用寿命长、低热、抗震、色纯度高等优点；门架采用独立的主侧滚轮导向结构设计，使门架起升过程中的可靠性和稳定性大幅度……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
现代HC/HD30E(07)柴油叉车,强劲的发动机系统发动机系统采用韩国现代本部所用发动机……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
山河智能SWFG25内燃平衡重式叉车,· 节能环保—液化气燃料使叉车使用更清洁、无污染—强劲可靠的动力匹配，保证叉车工作更加高效—排放符合国际标准· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
福大FDM 8250平衡重式叉车,技术性能参数 概要 制造 福大机械型号 FDM8250动力形式柴油Diesel额定载荷 Kg25000载荷中心距 mm900尺寸起升高度 mm3000自由起升高度mm195货叉尺寸……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
华南重工HNF250C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
三菱Grendia EX FG 40N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FG 40N 4000600总长3000总宽141525802280……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
东方红CPCD30A13吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
江淮重工CPCD25J内燃叉车,……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
厦工XG575-DT5H内燃平衡重式叉车,●采用低转速、大扭矩的发动机，动力强劲、起动加速特性好●采用高低进气，有效降低发动机进气阻力，并设置沙漠预滤器过滤，大大提高发动机在粉尘大的工况下工作的使用寿命●采用石材车专用驱动……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
丰田5FD50-60内燃平衡重式叉车,型号5FD505FD60发动机型号14Z-II柴油14Z-II柴油额定负载公斤50006000负载中心毫米600600全宽A毫米19951995转弯半径（外侧）B毫米3350335……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
大连叉车CPCD80平衡重式内燃叉车(5-7吨),……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
柳工CPCD35内燃平衡重式叉车,·圆弧流线形车身，美观大方，视野开阔，重心低，安全性和可靠性高……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
合力H2000系列5-10吨平衡重式内燃叉车,1.环保动力 整机配备的国产环保型发动机均符合GB20891-2007《非道路移动机械用柴油机排放限制及测量方法（中国Ⅰ、Ⅱ阶段）》标准的排放限制要求，可选配符合欧美现阶段排放法规……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
斗山D20S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 420,http://zj.lmjx.net/detail_MTcyODk=.html,http://zj.lmjx.net/zj_class_22_110_0_18.html
中联重科FD40/45/50内燃平衡重式叉车,经济环保整机排放符合欧洲EU标准；液压系统高效节能，降低整车燃油油耗……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
现代CPQD30G/35G柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
山河智能SWFD25内燃平衡重式叉车,· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造型—二级悬浮式车体设计使叉车减震性更好—仪表操纵台装饰设计使叉车更加整洁，尽显高贵豪华之气—集成电器中央控制……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
福大FDM 8300A平衡重式叉车,FDM8300A性能参数及外形尺寸最大举升高度3000mm举升速度（满载）270mm/s额定起重量30000kg前悬距1020mm自重30000kg货叉尺寸1800*320*110……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
华南重工HNF200C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
三菱Grendia FG35N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FG10N1000500总长2980总宽106519102065FG15N1500500 总长3180总宽1……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
东方红CPCD30A3吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
江淮重工CPC（D）20H内燃叉车,型号、规格液力传动CPCD20H机械传动CPC20H动力形式柴油额定载荷kg2000载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2505车体宽度mm1160总……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
厦工XG538-DT5内燃平衡重式叉车,一、真正的换代产品 全新的外观设计理念E系列2-3.8吨平衡重式内燃叉车是厦工真正意义上的全新换代产品，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如配重的“V”脸造型……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
大连叉车CPCD80平衡重式内燃叉车石材市场专用车,……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
柳工CLG2030H内燃平衡重式叉车,多重“悬浮”结构： 柳工叉车已经推出悬浮式驾驶室，宽的前座驾和高位后座驾能使整个驾驶室悬浮在底盘之上……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
合力H2000系列4-5吨平衡重式内燃叉车, 1. 整车外观造型独特，流线性好，具有低噪、减震、防尘等优点，操作舒适，安全可靠。 2. 可根据需要，选择液力和机械不同传动系统的叉车……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
斗山D20SC-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
中联重科FD15/18/20/25/30/35内燃平衡重式叉车,经济环保整机排放符台欧洲EC和美国EPA最新环保标准；液压系统高效节能，降低整车的燃油消耗……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
现代CPC30E/35E(05S)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 356,http://zj.lmjx.net/detail_MjUxMzg=.html,http://zj.lmjx.net/zj_class_22_110_0_19.html
山河智能SWFG20内燃平衡重式叉车,· 节能环保—液化气燃料使叉车使用更清洁、无污染—强劲可靠的动力匹配，保证叉车工作更加高效—排放符合国际标准· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
福大FDM 8350平衡重式叉车,FDM 8350性能参数及外形尺寸全长无货叉6800mm门架倾角（前/后）12/10°有货叉8800mm整机重量40000kg全宽车轮宽3065mm无载最大起升速度300mm/s车……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
华南重工HNF160C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
三菱Grendia FD25N内燃平衡重式叉车,技术参数：型 号产地动力形式重 量载荷中心距额定功率FD10N日本柴油1000 (kg)500 (mm)36/2500 (kW/rpm)FG(E)10N日本液化气/双燃料1000 ……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
东方红CPC30F23吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
江淮重工CPC（D）18H内燃叉车,型号、规格液力传动CPCD18H机械传动CPC18H动力形式柴油额定载荷kg1800载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2274车体宽度mm1070总……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
厦工XG520-DT5内燃平衡重式叉车,一、真正的换代产品 全新的外观设计理念E系列2-3.8吨平衡重式内燃叉车是厦工真正意义上的全新换代产品，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如配重的“V”脸造型……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
大连叉车CPCD70平衡重式内燃叉车(5-7吨),……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
柳工CLG2050H内燃平衡重式叉车,多重“悬浮”结构： 柳工叉车已经推出悬浮式驾驶室，宽的前座驾和高位后座驾能使整个驾驶室悬浮在底盘之上……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
合力H2000系列2-3.5吨平衡重式内燃叉车, 1. 传动系统为合力自制，箱体制造和组装设备国际领先，箱体内关键部件采用进口件……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
斗山D25S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
现代CPC30E/35E(05)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
山河智能SWFD40内燃平衡重式叉车,· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造型—二级悬浮式车体设计使叉车减震性更好—仪表操纵台装饰设计使叉车更加整洁，尽显高贵豪华之气—集成电器中央控制……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
华南重工HNF150C集装箱重箱叉车,1. 宽档货架叉车，液压货叉调节装置，易于操作。2. 驾驶室宽敞明亮，视野好并带有安全天窗设计，舒适度高。3. 集装箱专用货叉，坚实耐用……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
三菱Grendia FG15N内燃平衡重式叉车,技术参数：型号 负载能力 负载中心距离 外观尺寸 转弯半径 护顶架高度 FG10N1000500总长2980总宽106519102065FG15N1500500 总长3180总宽1……, 74,http://zj.lmjx.net/detail_Mjc3MTc=.html,http://zj.lmjx.net/zj_class_22_110_0_20.html
东方红CPC30F13吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
江淮重工CPC（D）38H内燃叉车,载荷中心mm500自由提升高度mm150门架倾角度前6/后12长度(无货叉)mm2895宽度(车架)mm1250高度(护顶架)mm2085最小转弯半径mm2700发动机新昌A495……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
厦工XG525-DT5内燃平衡重式叉车,一、真正的换代产品 全新的外观设计理念 E系列2-3.8吨平衡重式内燃叉车是厦工真正意义上的全新换代产品，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如配重的“V”脸造……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
大连叉车CPCD70平衡重式内燃叉车石材市场专用车,……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
柳工CLG2060H内燃平衡重式叉车,多重“悬浮”结构： 柳工叉车已经推出悬浮式驾驶室，宽的前座驾和高位后座驾能使整个驾驶室悬浮在底盘之上……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
合力H2000系列1-1.8吨内燃平衡重式叉车, 1. 传动系统为合力自制，箱体制造和组装设备国际领先，箱体内关键部件采用进口件……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
斗山D15S-5内燃平衡重式叉车,主要特点- 旨在改善操纵舒适度的完美措施- 动力强劲、节能并且符合 Tier-3 认证的 LPG 发动机-几乎免维护的油冷盘式制动- 反向传动-提升和倾斜锁定液压控制阀- OSS ……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
现代CPC(D)30G柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
山河智能SWFD35内燃平衡重式叉车,· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造型—二级悬浮式车体设计使叉车减震性更好—仪表操纵台装饰设计使叉车更加整洁，尽显高贵豪华之气—集成电器中央控制……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
华南重工HNF350M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
龙工LG25D（T）III内燃叉车,1. 流畅新颖的造型，具有汽车设计元素配重，个性坚韧、动感十足2. 合理的油路布局和管路设计，降低了油压损耗，防止油温过高3. 高强度整体式发动机机罩和一体冲压成型的安全架在操作中……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
三菱Grendia Praid FD90内燃平衡重式叉车,技术参数：型 号产地动力形式重 量载荷中心距额定功率FD80日本柴油8000 (kg)600 (mm)100/2200 (kW/rpm)FD90日本柴油9000 (kg)600 (……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
东方红CPC30F3吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
江淮重工CPC（D）35H内燃叉车, 型号、规格液力传动CPCD35H机械传动CPC35H动力形式柴油额定载荷kg3500载荷中心距mm500标准起升高度mm3000车体长度(无货叉）mm2745车体宽度mm1225……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
厦工XG530-DT5（液力）内燃平衡重式叉车,一、真正的换代产品 全新的外观设计理念E系列2-3.8吨平衡重式内燃叉车是厦工真正意义上的全新换代产品，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如配重的“V”脸造型……, 1491,http://zj.lmjx.net/detail_NTg27---.html,http://zj.lmjx.net/zj_class_22_110_0_21.html
大连叉车CPCD60平衡重式内燃叉车(5-7吨),……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
柳工CLG2070H内燃平衡重式叉车,多重“悬浮”结构： 柳工叉车已经推出悬浮式驾驶室，宽的前座驾和高位后座驾能使整个驾驶室悬浮在底盘之上……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
合力42-46平衡重式内燃叉车, 主要底盘及重要部件采用国际主流配置，主要配置如下：  发动机：采用瑞典VOLVOTAD952VE的发动机，是目前市场上最新的电控发动机，该机拥有低速大扭据，使车辆具有最大功率和最……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
斗山D40S-5内燃平衡重式叉车,主要特点- 优化的操纵舒适度和安全性- 成熟且坚固耐用的组件- 动力强劲、节能和高性能的柴油 和 LPG 发动机，兼具下述特点：低排放，最低限度的振动-更好的维护能力和可维修性-几……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
现代CPC30E(08S)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
山河智能SWFG35内燃平衡重式叉车,· 节能环保—液化气燃料使叉车使用更清洁、无污染—强劲可靠的动力匹配，保证叉车工作更加高效—排放符合国际标准· 更科学的人机工程设计—符合现代工业产品设计现代感和流畅感的独特外观造……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
华南重工HNF300M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
三菱Grendia FD15N内燃平衡重式叉车,型 号产地动力形式重 量载荷中心距额定功率FD10N日本柴油1000 (kg)500 (mm)36/2500 (kW/rpm)FG(E)10N日本液化气/双燃料1000 (kg)5……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
东方红CPCD252.5吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
江淮重工CPC（D）35T内燃叉车,总长（无货叉）mm2789宽度mm1230高度mm2120最小转弯半径mm2500最大起升高度mm3000自重Kg4720……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
厦工XG535-DT5内燃平衡重式叉车,一、真正的换代产品 全新的外观设计理念E系列2-3.8吨平衡重式内燃叉车是厦工真正意义上的全新换代产品，整车外观充分体现了现代工业产品实用与时尚并存的设计理念，如配重的“V”脸造型……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
大连叉车CPCD100平衡重式内燃叉车(8-10吨),……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
柳工CLG2080H内燃平衡重式叉车,起升系统： 采用转向优先系统，满载起升速度可达380mm/s，大大提高工作效率……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
合力28-32平衡重式内燃叉车, CPCD300-Vo叉车，底盘采用国际主流化配置，叉车的性能通过优化组合，利用现代科学技术使一些装置具有智能化、自动化的功能，使整机具有良好的使用性与先进性……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
斗山D130S-5大容量叉车,主要特点- 强劲高效的斗山柴油机- 全气动制动系统- 一体化的操纵员仪表板- 导控型液压控制阀和控制杆- 低排放发动机- 可选配可倾斜的操纵舱（带或不带驾驶室）- 电控全自动档传动……, 531,http://zj.lmjx.net/detail_MjA0NjI=.html,http://zj.lmjx.net/zj_class_22_110_0_22.html
现代CPC30E(08)柴油叉车,强劲的发动机系统用直喷技术，具有优良的起动性能；2、具有油耗低、噪音低、动力性能好，且整机运行可靠；3、整机采用分部件油漆，外形美观大方；4、优质的售后服务和充足的配件供应，彻底为……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
华南重工HNF250M集装箱重箱叉车,"1. 离地间隙大，四轮驱动,提高了整机的越野性和通过性。2. 驱动轮采用多功能胎，宽基、越野花纹，越野性能和机动性能较好……", 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
龙工LG20D（T）III内燃叉车,1. 流畅新颖的造型，具有汽车设计元素配重，个性坚韧、动感十足2. 合理的油路布局和管路设计，降低了油压损耗，防止油温过高3. 高强度整体式发动机机罩和一体冲压成型的安全架在操作中……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
三菱FD系列|8.0~16.0吨内燃叉车,型 号产地动力形式重 量载荷中心距额定功率FD80日本柴油8000 (kg)600 (mm)100/2200 (kW/rpm)FD90日本柴油9000 (kg)600 (mm)10……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
东方红CPC252.5吨内燃平衡重式叉车, 流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。2、 可调式的舒适座椅、方向盘，可根据操作者身材进行位置调节，操作更加轻便、舒适……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
江淮重工CPC（D）45H内燃叉车,型号CPC45HCPCD45H动力形式柴油柴油额定载荷kg45004500载荷中心距mm500500标准起升高度mm30003000车体长度(无货叉）mm42694170车体宽度m……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
大连叉车CPCD100平衡重式内燃叉车(5-7吨),……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
柳工CLG2100H内燃平衡重式叉车,起升系统： 采用转向优先系统，满载起升速度可达380mm/s，大大提高工作效率……, 243,http://zj.lmjx.net/detail_MjQ3MjY=.html,http://zj.lmjx.net/zj_class_22_110_0_23.html
